"M2","ABBIATEGRASSO___GESSATE","GESSATE","30","45.5420794775495","9.42350019149011","GESSATE"
"M2","ASSAGO MILANOFIORI FORUM___COLOGNO NORD","ASSAGO MILANOFIORI FORUM","1","45.545287231276","9.43662513013151","ASSAGO MILANOFIORI FORUM"
"M2","ASSAGO MILANOFIORI FORUM___COLOGNO NORD","ASSAGO MILANOFIORI NORD","2","45.40174850104","9.14553880789141","ASSAGO MILANOFIORI NORD"
"M2","ASSAGO MILANOFIORI FORUM___COLOGNO NORD","FAMAGOSTA","3","45.409454501039","9.15004630789062","FAMAGOSTA"
"M2","ASSAGO MILANOFIORI FORUM___COLOGNO NORD","ROMOLO","4","45.4368950010352","9.168012607887","ROMOLO"
"M2","ASSAGO MILANOFIORI FORUM___COLOGNO NORD","P.TA GENOVA F.S.","5","45.4437333010346","9.16767680788804","P.TA GENOVA F.S."
"M2","ASSAGO MILANOFIORI FORUM___COLOGNO NORD","S.AGOSTINO","6","45.4523782010337","9.16960610788841","S.AGOSTINO"
"M2","ASSAGO MILANOFIORI FORUM___COLOGNO NORD","S.AMBROGIO","7","45.4586201010331","9.16981440788915","S.AMBROGIO"
"M2","ASSAGO MILANOFIORI FORUM___COLOGNO NORD","CADORNA FN M2","8","45.4616239010326","9.1731680078882","CADORNA FN M2"
"M2","ASSAGO MILANOFIORI FORUM___COLOGNO NORD","LANZA","9","45.4681551010317","9.17710240788748","LANZA"
"M2","ASSAGO MILANOFIORI FORUM___COLOGNO NORD","MOSCOVA","10","45.4722295010309","9.18254810788582","MOSCOVA"
"M2","ASSAGO MILANOFIORI FORUM___COLOGNO NORD","GARIBALDI FS","11","45.4774395010303","9.18447570788573","GARIBALDI FS"
"M2","ASSAGO MILANOFIORI FORUM___COLOGNO NORD","GIOIA","12","45.4836397010296","9.18674240788565","GIOIA"
"M2","ASSAGO MILANOFIORI FORUM___COLOGNO NORD","CENTRALE FS","13","45.4848999010289","9.19485740788253","CENTRALE FS"
"M2","ASSAGO MILANOFIORI FORUM___COLOGNO NORD","CAIAZZO","14","45.4844397010284","9.20261280787934","CAIAZZO"
"M2","ASSAGO MILANOFIORI FORUM___COLOGNO NORD","LORETO M2","15","45.4853182010279","9.20940940787671","LORETO M2"
"M2","ASSAGO MILANOFIORI FORUM___COLOGNO NORD","PIOLA","16","45.4845943010275","9.21516600787429","PIOLA"
"M2","ASSAGO MILANOFIORI FORUM___COLOGNO NORD","LAMBRATE FS","17","45.481145001027","9.22591680786948","LAMBRATE FS"
"M2","ASSAGO MILANOFIORI FORUM___COLOGNO NORD","UDINE","18","45.4842475010261","9.23482980786629","UDINE"
"M2","ASSAGO MILANOFIORI FORUM___COLOGNO NORD","CIMIANO","19","45.4912044010253","9.23699640786635","CIMIANO"
"M2","ASSAGO MILANOFIORI FORUM___COLOGNO NORD","CRESCENZAGO","20","45.5000415010242","9.24142570786573","CRESCENZAGO"
"M2","ASSAGO MILANOFIORI FORUM___COLOGNO NORD","CASCINA GOBBA","21","45.5052544010232","9.24819330786369","CASCINA GOBBA"
"M2","ASSAGO MILANOFIORI FORUM___COLOGNO NORD","COLOGNO SUD","22","45.5114424010218","9.26051020785954","COLOGNO SUD"
"M2","ASSAGO MILANOFIORI FORUM___COLOGNO NORD","COLOGNO CENTRO","23","45.5202131010199","9.27492710785488","COLOGNO CENTRO"
"M2","ASSAGO MILANOFIORI FORUM___COLOGNO NORD","COLOGNO NORD","24","45.5274782010187","9.2829642078526","COLOGNO NORD"
"M3","SAN DONATO___COMASINA","SAN DONATO","1","45.5343028010175","9.29109410785023","SAN DONATO"
"M3","SAN DONATO___COMASINA","ROGOREDO FS","2","45.4292064010295","9.25623390785034","ROGOREDO FS"
"M3","SAN DONATO___COMASINA","PORTO DI MARE","3","45.4335862010304","9.23808910785825","PORTO DI MARE"
"M3","SAN DONATO___COMASINA","CORVETTO","4","45.4371279010307","9.23031110786186","CORVETTO"
"M3","SAN DONATO___COMASINA","BRENTA","5","45.4404109010309","9.22346950786506","BRENTA"
"M3","SAN DONATO___COMASINA","LODI T.I.B.B.","6","45.442810701031","9.2184814078674","LODI T.I.B.B."
"M3","SAN DONATO___COMASINA","PORTA ROMANA","7","45.4467636010312","9.21081640787101","PORTA ROMANA"
"M3","SAN DONATO___COMASINA","CROCETTA","8","45.4514341010313","9.20340020787463","CROCETTA"
"M3","SAN DONATO___COMASINA","MISSORI","9","45.4565508010315","9.19510340787866","MISSORI"
"M3","SAN DONATO___COMASINA","DUOMO M3","10","45.4601086010316","9.18902710788159","DUOMO M3"
"M3","SAN DONATO___COMASINA","MONTENAPOLEONE","11","45.4639037177197","9.18861101005318","MONTENAPOLEONE"
"M3","SAN DONATO___COMASINA","TURATI","12","45.4700055010304","9.19284790788136","TURATI"
"M3","SAN DONATO___COMASINA","REPUBBLICA","13","45.4750407010298","9.19470670788128","REPUBBLICA"
"M3","SAN DONATO___COMASINA","CENTRALE FS","14","45.4800896010291","9.19885640788027","CENTRALE FS"
"M3","SAN DONATO___COMASINA","SONDRIO","15","45.4844397010284","9.20261280787934","SONDRIO"
"M3","SAN DONATO___COMASINA","ZARA","16","45.489990201028","9.20055840788091","ZARA"
"M3","SAN DONATO___COMASINA","MACIACHINI","17","45.4926644010284","9.19260110788448","MACIACHINI"
"M3","SAN DONATO___COMASINA","DERGANO","18","45.4977017010284","9.1850425078882","DERGANO"
"M3","SAN DONATO___COMASINA","AFFORI CENTRO","19","45.5055370010281","9.17960310789145","AFFORI CENTRO"
"M3","SAN DONATO___COMASINA","AFFORI FN","20","45.5135543010278","9.17397990789478","AFFORI FN"
"M3","SAN DONATO___COMASINA","COMASINA","21","45.5216818010275","9.16825160789818","COMASINA"
"M3","COMASINA___SAN DONATO","COMASINA","1","45.5281326010273","9.16372910790087","COMASINA"
"M3","COMASINA___SAN DONATO","AFFORI FN","2","45.5281326010273","9.16372910790087","AFFORI FN"
"M3","COMASINA___SAN DONATO","AFFORI CENTRO","3","45.5216818010275","9.16825160789818","AFFORI CENTRO"
"M3","COMASINA___SAN DONATO","DERGANO","4","45.5135543010278","9.17397990789478","DERGANO"
"M3","COMASINA___SAN DONATO","MACIACHINI","5","45.5055370010281","9.17960310789145","MACIACHINI"
"M3","COMASINA___SAN DONATO","ZARA","6","45.4977017010284","9.1850425078882","ZARA"
"M3","COMASINA___SAN DONATO","SONDRIO","7","45.4926644010284","9.19260110788448","SONDRIO"
"M3","COMASINA___SAN DONATO","CENTRALE FS","8","45.489990201028","9.20055840788091","CENTRALE FS"
"M3","COMASINA___SAN DONATO","REPUBBLICA","9","45.4844397010284","9.20261280787934","REPUBBLICA"
"M3","COMASINA___SAN DONATO","TURATI","10","45.4800896010291","9.19885640788027","TURATI"
"M3","COMASINA___SAN DONATO","MONTENAPOLEONE","11","45.4750407010298","9.19470670788128","MONTENAPOLEONE"
"M3","COMASINA___SAN DONATO","DUOMO M3","12","45.4700055010304","9.19284790788136","DUOMO M3"
"M3","COMASINA___SAN DONATO","MISSORI","13","45.4639037177197","9.18861101005318","MISSORI"
"M3","COMASINA___SAN DONATO","CROCETTA","14","45.4601086010316","9.18902710788159","CROCETTA"
"M3","COMASINA___SAN DONATO","PORTA ROMANA","15","45.4565508010315","9.19510340787866","PORTA ROMANA"
"M3","COMASINA___SAN DONATO","LODI T.I.B.B.","16","45.4514341010313","9.20340020787463","LODI T.I.B.B."
"M3","COMASINA___SAN DONATO","BRENTA","17","45.4467636010312","9.21081640787101","BRENTA"
"M3","COMASINA___SAN DONATO","CORVETTO","18","45.442810701031","9.2184814078674","CORVETTO"
"M3","COMASINA___SAN DONATO","PORTO DI MARE","19","45.4404109010309","9.22346950786506","PORTO DI MARE"
"M3","COMASINA___SAN DONATO","ROGOREDO FS","20","45.4371279010307","9.23031110786186","ROGOREDO FS"
"M3","COMASINA___SAN DONATO","SAN DONATO","21","45.4335862010304","9.23808910785825","SAN DONATO"
"M5","SAN SIRO STADIO___BIGNAMI","SAN SIRO STADIO","1","45.4292064010295","9.25623390785034","SAN SIRO STADIO"
"M5","SAN SIRO STADIO___BIGNAMI","SAN SIRO IPPODROMO","2","45.4762588946168","9.11831543256738","SAN SIRO IPPODROMO"
"M5","SAN SIRO STADIO___BIGNAMI","SEGESTA","3","45.4762089724848","9.12901244641325","SEGESTA"
"M5","SAN SIRO STADIO___BIGNAMI","LOTTO M5","4","45.4763587387451","9.13789399368297","LOTTO M5"
"M5","SAN SIRO STADIO___BIGNAMI","PORTELLO","5","45.4797818727906","9.14366872151745","PORTELLO"
"M5","SAN SIRO STADIO___BIGNAMI","TRE TORRI","6","45.4807995479255","9.15149944089912","TRE TORRI"
"M5","SAN SIRO STADIO___BIGNAMI","DOMODOSSOLA","7","45.478140184674","9.15667532734001","DOMODOSSOLA"
"M5","SAN SIRO STADIO___BIGNAMI","GERUSALEMME","8","45.4816190261232","9.16226040292661","GERUSALEMME"
"M5","SAN SIRO STADIO___BIGNAMI","CENISIO","9","45.4845217522064","9.16677778724863","CENISIO"
